Season,TeamID,coach_id,FirstDayNum,LastDayNum
1986,1123,18,0,154
1986,1124,95,0,154
1986,1126,20,0,154
1986,1129,21,0,154
1986,1130,22,0,154
1986,1131,289,0,154
1986,1132,24,0,154
1986,1133,25,0,154
1986,1134,26,0,154
1986,1135,27,0,154
1986,1137,28,0,154
1986,1139,29,0,154
1986,1140,30,0,154
1986,1141,290,0,154
1986,1143,109,0,154
1986,1144,291,0,154
1986,1145,34,0,154
1986,1147,35,0,154
1986,1149,36,0,154
1986,1150,292,0,154
1986,1151,293,0,154
1986,1152,39,0,154
1986,1153,40,0,154
1986,1154,294,0,154
1986,1155,42,0,154
1986,1156,43,0,154
1986,1159,44,0,154
1986,1160,45,0,154
1986,1161,46,0,154
1986,1162,47,0,154
1986,1163,48,0,154
1986,1164,295,0,154
1986,1165,49,0,154
1986,1166,296,0,154
1986,1168,51,0,154
1986,1171,52,0,154
1986,1172,53,0,154
1986,1173,54,0,154
1986,1174,297,0,154
1986,1175,298,0,154
1986,1177,57,0,154
1986,1178,58,0,154
1986,1179,59,0,154
1986,1180,60,0,154
1986,1181,61,0,154
1986,1182,62,0,154
1986,1183,63,0,154
1986,1184,64,0,154
1986,1185,65,0,79
1986,1185,299,80,154
1986,1186,300,0,154
1986,1187,67,0,154
1986,1190,41,0,154
1986,1191,301,0,154
1986,1192,70,0,154
1986,1193,302,0,154
1986,1196,72,0,154
1986,1197,73,0,154
1986,1199,74,0,154
1986,1200,75,0,154
1986,1201,76,0,154
1986,1202,303,0,154
1986,1203,23,0,154
1986,1204,79,0,154
1986,1206,80,0,154
1986,1207,81,0,154
1986,1208,82,0,154
1986,1209,304,0,154
1986,1210,85,0,154
1986,1211,305,0,154
1986,1212,87,0,154
1986,1215,88,0,154
1986,1216,89,0,154
1986,1217,306,0,154
1986,1218,307,0,154
1986,1220,92,0,154
1986,1221,93,0,154
1986,1222,94,0,154
1986,1223,308,0,154
1986,1224,96,0,154
1986,1225,97,0,154
1986,1226,309,0,154
1986,1227,99,0,154
1986,1228,100,0,154
1986,1229,101,0,154
1986,1231,102,0,154
1986,1232,153,0,154
1986,1233,104,0,154
1986,1234,105,0,154
1986,1235,106,0,154
1986,1238,107,0,154
1986,1239,108,0,154
1986,1241,310,0,154
1986,1242,110,0,154
1986,1243,111,0,154
1986,1245,112,0,154
1986,1246,12,0,154
1986,1247,114,0,154
1986,1248,115,0,154
1986,1249,116,0,154
1986,1250,311,0,154
1986,1253,118,0,154
1986,1254,119,0,154
1986,1256,312,0,154
1986,1257,121,0,154
1986,1258,313,0,154
1986,1259,123,0,154
1986,1260,124,0,154
1986,1261,125,0,154
1986,1263,126,0,154
1986,1264,314,0,154
1986,1265,128,0,154
1986,1266,129,0,154
1986,1267,130,0,154
1986,1268,131,0,154
1986,1269,132,0,154
1986,1270,133,0,154
1986,1271,134,0,154
1986,1272,135,0,154
1986,1273,136,0,154
1986,1274,315,0,154
1986,1275,137,0,154
1986,1276,138,0,154
1986,1277,139,0,154
1986,1278,140,0,91
1986,1278,316,92,154
1986,1279,141,0,154
1986,1280,142,0,154
1986,1281,143,0,154
1986,1283,144,0,154
1986,1284,145,0,154
1986,1285,146,0,154
1986,1286,147,0,154
1986,1287,148,0,154
1986,1288,317,0,154
1986,1290,151,0,154
1986,1292,152,0,154
1986,1293,318,0,154
1986,1296,154,0,154
1986,1298,155,0,154
1986,1299,156,0,154
1986,1301,157,0,154
1986,1304,158,0,154
1986,1305,159,0,154
1986,1306,160,0,154
1986,1307,161,0,154
1986,1308,276,0,154
1986,1309,319,0,154
1986,1310,320,0,154
1986,1311,165,0,154
1986,1314,166,0,154
1986,1317,167,0,154
1986,1318,168,0,154
1986,1319,169,0,154
1986,1320,170,0,154
1986,1321,171,0,154
1986,1322,321,0,154
1986,1323,173,0,154
1986,1325,174,0,154
1986,1326,175,0,154
1986,1328,177,0,154
1986,1329,178,0,154
1986,1330,199,0,154
1986,1331,322,0,154
1986,1332,181,0,154
1986,1333,182,0,154
1986,1334,183,0,154
1986,1335,117,0,154
1986,1336,185,0,154
1986,1337,186,0,154
1986,1338,187,0,154
1986,1339,188,0,154
1986,1341,189,0,154
1986,1343,190,0,154
1986,1344,323,0,154
1986,1345,192,0,154
1986,1347,193,0,154
1986,1348,194,0,154
1986,1349,195,0,154
1986,1350,196,0,154
1986,1351,197,0,154
1986,1352,198,0,154
1986,1353,184,0,154
1986,1354,200,0,154
1986,1356,324,0,154
1986,1359,202,0,154
1986,1360,203,0,154
1986,1361,204,0,154
1986,1362,325,0,154
1986,1363,205,0,154
1986,1364,206,0,154
1986,1365,207,0,154
1986,1368,208,0,154
1986,1371,209,0,154
1986,1373,210,0,154
1986,1374,211,0,154
1986,1375,212,0,154
1986,1376,213,0,154
1986,1378,214,0,154
1986,1379,215,0,154
1986,1380,216,0,154
1986,1382,217,0,154
1986,1383,218,0,154
1986,1384,219,0,154
1986,1385,220,0,154
1986,1386,221,0,154
1986,1387,222,0,154
1986,1388,223,0,154
1986,1389,224,0,154
1986,1390,225,0,154
1986,1391,226,0,154
1986,1393,227,0,154
1986,1395,228,0,154
1986,1396,229,0,154
1986,1397,230,0,154
1986,1398,326,0,154
1986,1399,233,0,154
1986,1400,234,0,154
1986,1401,235,0,154
1986,1402,236,0,154
1986,1403,237,0,154
1986,1405,238,0,154
1986,1406,239,0,154
1986,1409,259,0,154
1986,1410,242,0,154
1986,1411,243,0,154
1986,1412,244,0,154
1986,1414,245,0,154
1986,1416,327,0,154
1986,1417,247,0,154
1986,1418,248,0,154
1986,1419,249,0,154
1986,1423,250,0,154
1986,1424,251,0,154
1986,1425,252,0,154
1986,1426,253,0,154
1986,1427,254,0,94
1986,1427,328,95,154
1986,1428,255,0,154
1986,1429,256,0,154
1986,1431,257,0,154
1986,1432,258,0,154
1986,1433,329,0,154
1986,1434,260,0,154
1986,1435,261,0,154
1986,1436,262,0,154
1986,1437,263,0,154
1986,1438,264,0,154
1986,1439,265,0,154
1986,1440,266,0,154
1986,1441,267,0,154
1986,1442,268,0,154
1986,1443,269,0,154
1986,1444,270,0,154
1986,1446,271,0,154
1986,1447,272,0,154
1986,1448,283,0,154
1986,1449,120,0,154
1986,1450,275,0,154
1986,1451,330,0,154
1986,1452,277,0,154
1986,1453,331,0,154
1986,1455,279,0,154
1986,1456,280,0,154
1986,1458,281,0,154
1986,1461,282,0,154
1986,1462,332,0,154
1986,1463,284,0,154
1986,1464,285,0,154
1987,1102,1,0,154
1987,1103,2,0,154
1987,1104,3,0,154
1987,1106,4,0,154
1987,1108,5,0,154
1987,1109,286,0,154
1987,1110,7,0,154
1987,1111,45,0,154
1987,1112,9,0,154
1987,1113,287,0,154
1987,1114,11,0,154
1987,1116,241,0,154
1987,1117,13,0,154
1987,1118,333,0,154
1987,1119,14,0,154
1987,1120,15,0,154
1987,1121,334,0,154
1987,1122,288,0,154
1987,1123,18,0,154
1987,1124,95,0,154
1987,1126,20,0,154
1987,1129,21,0,154
1987,1130,217,0,154
1987,1131,289,0,154
1987,1132,335,0,154
1987,1133,336,0,154
1987,1134,26,0,154
1987,1135,27,0,154
1987,1137,28,0,154
1987,1139,29,0,154
1987,1140,30,0,154
1987,1141,290,0,154
1987,1143,109,0,154
1987,1144,291,0,154
1987,1145,34,0,154
1987,1147,35,0,154
1987,1148,337,0,154
1987,1149,36,0,154
1987,1150,292,0,154
1987,1151,293,0,154
1987,1152,39,0,154
1987,1153,40,0,154
1987,1154,294,0,154
1987,1155,42,0,154
1987,1156,43,0,154
1987,1157,338,0,154
1987,1159,339,0,154
1987,1160,49,0,154
1987,1161,46,0,154
1987,1162,47,0,154
1987,1163,168,0,154
1987,1164,340,0,154
1987,1165,341,0,154
1987,1166,296,0,154
1987,1168,51,0,154
1987,1171,52,0,154
1987,1172,53,0,154
1987,1173,54,0,154
1987,1174,297,0,154
1987,1175,298,0,154
1987,1177,57,0,154
1987,1178,58,0,154
1987,1179,59,0,154
1987,1180,60,0,154
1987,1181,61,0,154
1987,1182,62,0,154
1987,1183,63,0,154
1987,1184,64,0,154
1987,1185,299,0,154
1987,1186,300,0,154
1987,1187,67,0,154
1987,1190,41,0,154
1987,1191,301,0,154
1987,1192,70,0,154
1987,1193,302,0,154
1987,1196,72,0,154
1987,1197,73,0,154
1987,1199,104,0,154
1987,1200,342,0,154
1987,1201,343,0,154
1987,1202,303,0,154
1987,1203,23,0,154
1987,1204,79,0,154
1987,1206,80,0,154
1987,1207,81,0,154
1987,1208,82,0,154
1987,1209,304,0,154
1987,1210,85,0,154
1987,1211,305,0,154
1987,1212,216,0,154
1987,1215,88,0,154
1987,1216,89,0,154
1987,1217,306,0,154
1987,1218,307,0,154
1987,1220,92,0,154
1987,1221,93,0,154
1987,1222,116,0,154
1987,1223,308,0,154
1987,1224,96,0,154
1987,1225,344,0,154
1987,1226,309,0,154
1987,1227,99,0,154
1987,1228,100,0,154
1987,1229,101,0,154
1987,1231,102,0,154
1987,1232,153,0,154
1987,1233,345,0,154
1987,1234,225,0,154
1987,1235,106,0,154
1987,1238,346,0,154
1987,1239,108,0,154
1987,1241,310,0,154
1987,1242,110,0,154
1987,1243,242,0,154
1987,1245,112,0,154
1987,1246,12,0,154
1987,1247,347,0,154
1987,1248,115,0,154
1987,1249,348,0,154
1987,1250,311,0,154
1987,1253,118,0,154
1987,1254,119,0,154
1987,1256,312,0,154
1987,1257,121,0,154
1987,1258,313,0,154
1987,1259,123,0,154
1987,1260,124,0,154
1987,1261,125,0,154
1987,1263,126,0,154
1987,1264,349,0,154
1987,1265,350,0,154
1987,1266,224,0,154
1987,1267,130,0,154
1987,1268,351,0,154
1987,1269,132,0,154
1987,1270,133,0,154
1987,1271,134,0,154
1987,1272,352,0,154
1987,1273,136,0,154
1987,1274,315,0,154
1987,1275,137,0,154
1987,1276,138,0,154
1987,1277,139,0,154
1987,1278,269,0,154
1987,1279,353,0,154
1987,1280,354,0,154
1987,1281,143,0,154
1987,1283,144,0,154
1987,1284,145,0,54
1987,1284,355,55,154
1987,1285,356,0,154
1987,1286,147,0,154
1987,1287,148,0,154
1987,1288,317,0,154
1987,1290,151,0,154
1987,1292,152,0,154
1987,1293,318,0,154
1987,1296,357,0,154
1987,1298,358,0,154
1987,1299,156,0,154
1987,1301,157,0,154
1987,1304,174,0,154
1987,1305,159,0,154
1987,1306,160,0,154
1987,1307,161,0,154
1987,1308,276,0,154
1987,1309,319,0,154
1987,1310,320,0,154
1987,1311,165,0,154
1987,1314,166,0,154
1987,1317,359,0,154
1987,1318,360,0,154
1987,1319,169,0,154
1987,1320,175,0,154
1987,1321,213,0,154
1987,1322,321,0,154
1987,1323,173,0,154
1987,1325,361,0,154
1987,1326,22,0,154
1987,1328,177,0,154
1987,1329,362,0,154
1987,1330,199,0,154
1987,1331,322,0,154
1987,1332,181,0,154
1987,1333,182,0,154
1987,1334,183,0,154
1987,1335,117,0,154
1987,1336,185,0,154
1987,1337,186,0,154
1987,1338,155,0,154
1987,1339,188,0,154
1987,1341,189,0,154
1987,1343,190,0,154
1987,1344,323,0,154
1987,1345,192,0,154
1987,1347,193,0,154
1987,1348,75,0,154
1987,1349,195,0,94
1987,1349,363,95,154
1987,1350,196,0,154
1987,1351,197,0,154
1987,1352,198,0,154
1987,1353,184,0,154
1987,1354,200,0,154
1987,1356,324,0,154
1987,1358,364,0,154
1987,1359,202,0,154
1987,1360,203,0,154
1987,1361,204,0,154
1987,1362,325,0,154
1987,1363,205,0,154
1987,1364,206,0,154
1987,1365,207,0,154
1987,1368,208,0,154
1987,1371,209,0,154
1987,1372,365,0,154
1987,1373,366,0,154
1987,1374,211,0,154
1987,1375,212,0,154
1987,1376,367,0,154
1987,1378,248,0,154
1987,1379,215,0,154
1987,1380,368,0,154
1987,1382,369,0,154
1987,1383,218,0,154
1987,1384,219,0,154
1987,1385,220,0,154
1987,1386,221,0,154
1987,1387,222,0,154
1987,1388,370,0,154
1987,1389,371,0,154
1987,1390,146,0,154
1987,1391,226,0,154
1987,1393,227,0,154
1987,1395,228,0,154
1987,1396,229,0,154
1987,1397,230,0,154
1987,1398,326,0,154
1987,1399,233,0,154
1987,1400,234,0,154
1987,1401,235,0,154
1987,1402,372,0,154
1987,1403,237,0,154
1987,1405,238,0,154
1987,1406,239,0,154
1987,1409,259,0,154
1987,1410,373,0,154
1987,1411,243,0,154
1987,1412,244,0,154
1987,1414,245,0,154
1987,1416,327,0,154
1987,1417,247,0,154
1987,1418,266,0,154
1987,1419,249,0,154
1987,1420,374,0,154
1987,1421,375,0,154
1987,1423,376,0,154
1987,1424,251,0,154
1987,1425,105,0,154
1987,1426,253,0,154
1987,1427,377,0,154
1987,1428,255,0,154
1987,1429,256,0,154
1987,1431,257,0,154
1987,1432,258,0,154
1987,1433,329,0,154
1987,1434,260,0,154
1987,1435,261,0,154
1987,1436,284,0,154
1987,1437,263,0,154
1987,1438,264,0,154
1987,1439,265,0,154
1987,1440,378,0,154
1987,1441,267,0,154
1987,1442,268,0,154
1987,1443,38,0,154
1987,1444,270,0,154
1987,1447,272,0,154
1987,1448,283,0,154
1987,1449,120,0,154
1987,1450,275,0,154
1987,1451,330,0,154
1987,1452,277,0,154
1987,1453,331,0,154
1987,1455,379,0,154
1987,1456,280,0,154
1987,1457,380,0,154
1987,1458,281,0,154
1987,1461,282,0,154
1987,1462,332,0,154
1987,1463,32,0,154
1987,1464,285,0,154
1988,1102,1,0,154
1988,1103,2,0,154
1988,1104,3,0,154
1988,1106,4,0,154
1988,1108,5,0,154
1988,1109,286,0,154
1988,1110,7,0,154
1988,1111,45,0,154
1988,1112,9,0,154
1988,1113,287,0,154
1988,1114,11,0,154
1988,1116,241,0,154
1988,1117,13,0,154
1988,1119,14,0,154
1988,1120,15,0,154
1988,1121,334,0,154
1988,1122,288,0,154
1988,1123,129,0,154
1988,1124,95,0,154
1988,1126,20,0,154
1988,1129,21,0,154
1988,1130,217,0,154
1988,1131,289,0,154
1988,1132,335,0,154
1988,1133,336,0,154
1988,1134,26,0,154
1988,1135,27,0,154
1988,1137,28,0,154
1988,1139,29,0,154
1988,1140,30,0,154
1988,1141,290,0,154
1988,1143,109,0,154
1988,1144,291,0,154
1988,1145,381,0,154
1988,1147,35,0,154
1988,1148,337,0,42
1988,1148,382,43,154
1988,1149,383,0,154
1988,1150,292,0,154
1988,1151,293,0,154
1988,1152,195,0,154
1988,1153,40,0,154
1988,1154,294,0,154
1988,1155,42,0,154
1988,1156,43,0,154
1988,1157,338,0,154
1988,1159,339,0,154
1988,1160,49,0,154
1988,1161,76,0,154
1988,1162,384,0,154
1988,1163,168,0,154
1988,1164,340,0,154
1988,1165,341,0,154
1988,1166,296,0,154
1988,1168,51,0,154
1988,1171,52,0,154
1988,1172,53,0,154
1988,1173,54,0,154
1988,1174,297,0,154
1988,1175,298,0,154
1988,1177,57,0,154
1988,1178,58,0,34
1988,1178,385,35,154
1988,1179,59,0,154
1988,1180,60,0,154
1988,1181,61,0,154
1988,1182,62,0,154
1988,1183,63,0,154
1988,1184,64,0,154
1988,1185,299,0,154
1988,1186,386,0,154
1988,1187,387,0,154
1988,1190,41,0,154
1988,1191,301,0,154
1988,1192,70,0,154
1988,1193,302,0,154
1988,1196,72,0,154
1988,1197,73,0,154
1988,1198,388,0,154
1988,1199,104,0,154
1988,1200,34,0,154
1988,1201,343,0,154
1988,1202,303,0,154
1988,1203,23,0,154
1988,1204,79,0,154
1988,1206,389,0,154
1988,1207,81,0,154
1988,1208,82,0,154
1988,1209,304,0,154
1988,1210,85,0,154
1988,1211,305,0,154
1988,1212,216,0,154
1988,1215,88,0,154
1988,1216,89,0,154
1988,1217,306,0,154
1988,1218,390,0,154
1988,1220,92,0,154
1988,1221,93,0,154
1988,1222,116,0,154
1988,1223,308,0,154
1988,1224,96,0,154
1988,1225,344,0,154
1988,1226,309,0,154
1988,1227,39,0,154
1988,1228,100,0,154
1988,1229,101,0,154
1988,1231,102,0,154
1988,1232,153,0,154
1988,1233,345,0,154
1988,1234,225,0,154
1988,1235,106,0,154
1988,1238,346,0,154
1988,1239,391,0,154
1988,1241,310,0,87
1988,1241,392,88,154
1988,1242,110,0,154
1988,1243,242,0,154
1988,1245,112,0,154
1988,1246,12,0,154
1988,1247,347,0,154
1988,1248,115,0,154
1988,1249,348,0,154
1988,1250,311,0,154
1988,1253,80,0,154
1988,1254,119,0,154
1988,1256,312,0,154
1988,1257,121,0,154
1988,1258,313,0,154
1988,1259,123,0,154
1988,1260,124,0,154
1988,1261,125,0,154
1988,1263,126,0,154
1988,1264,349,0,154
1988,1265,350,0,154
1988,1266,224,0,154
1988,1267,130,0,154
1988,1268,351,0,154
1988,1269,132,0,154
1988,1270,393,0,154
1988,1271,394,0,154
1988,1272,352,0,154
1988,1273,136,0,154
1988,1274,315,0,154
1988,1275,137,0,154
1988,1276,138,0,154
1988,1277,139,0,154
1988,1278,269,0,154
1988,1279,353,0,154
1988,1280,354,0,154
1988,1281,143,0,154
1988,1283,144,0,154
1988,1284,47,0,154
1988,1285,356,0,154
1988,1286,147,0,154
1988,1287,36,0,154
1988,1288,317,0,154
1988,1290,151,0,154
1988,1292,152,0,154
1988,1293,318,0,154
1988,1296,357,0,154
1988,1298,358,0,154
1988,1299,156,0,154
1988,1301,157,0,154
1988,1304,174,0,154
1988,1305,275,0,154
1988,1306,160,0,154
1988,1307,161,0,154
1988,1308,276,0,154
1988,1309,395,0,154
1988,1310,320,0,154
1988,1311,165,0,154
1988,1314,166,0,154
1988,1317,359,0,154
1988,1318,360,0,154
1988,1319,169,0,154
1988,1320,175,0,154
1988,1321,213,0,154
1988,1322,321,0,154
1988,1323,173,0,154
1988,1325,361,0,154
1988,1326,22,0,154
1988,1328,177,0,154
1988,1329,362,0,154
1988,1330,199,0,154
1988,1331,396,0,154
1988,1332,181,0,154
1988,1333,182,0,154
1988,1334,183,0,84
1988,1334,397,85,154
1988,1335,117,0,154
1988,1336,185,0,154
1988,1337,186,0,154
1988,1338,155,0,154
1988,1339,398,0,154
1988,1341,189,0,154
1988,1343,190,0,154
1988,1344,127,0,154
1988,1345,192,0,154
1988,1347,193,0,154
1988,1348,75,0,154
1988,1349,399,0,154
1988,1350,196,0,154
1988,1351,197,0,154
1988,1352,198,0,154
1988,1353,184,0,154
1988,1354,400,0,154
1988,1356,324,0,154
1988,1358,271,0,154
1988,1359,401,0,154
1988,1360,203,0,154
1988,1361,282,0,154
1988,1362,325,0,154
1988,1363,205,0,154
1988,1364,206,0,154
1988,1365,207,0,154
1988,1368,208,0,65
1988,1368,402,66,154
1988,1371,209,0,154
1988,1372,365,0,154
1988,1373,366,0,154
1988,1374,211,0,154
1988,1375,403,0,154
1988,1376,367,0,154
1988,1378,248,0,154
1988,1379,215,0,154
1988,1380,368,0,154
1988,1382,369,0,154
1988,1383,218,0,154
1988,1384,404,0,154
1988,1385,220,0,154
1988,1386,221,0,154
1988,1387,222,0,154
1988,1388,370,0,154
1988,1389,371,0,154
1988,1390,146,0,154
1988,1391,226,0,154
1988,1393,227,0,154
1988,1395,158,0,154
1988,1396,229,0,154
1988,1397,230,0,154
1988,1398,326,0,154
1988,1399,233,0,154
1988,1400,234,0,154
1988,1401,235,0,154
1988,1402,372,0,154
1988,1403,237,0,154
1988,1405,405,0,154
1988,1406,239,0,154
1988,1409,259,0,154
1988,1410,373,0,154
1988,1411,243,0,154
1988,1412,244,0,154
1988,1414,245,0,154
1988,1416,327,0,154
1988,1417,247,0,154
1988,1418,266,0,154
1988,1419,249,0,154
1988,1420,374,0,154
1988,1421,375,0,154
1988,1423,376,0,154
1988,1424,251,0,154
1988,1425,105,0,154
1988,1426,406,0,154
1988,1427,377,0,154
1988,1428,255,0,154
1988,1429,256,0,154
1988,1431,257,0,154
1988,1433,329,0,154
1988,1434,260,0,154
1988,1435,261,0,154
1988,1436,284,0,154
1988,1437,263,0,154
1988,1438,264,0,154
1988,1439,407,0,154
1988,1440,378,0,154
1988,1441,408,0,154
1988,1442,268,0,154
1988,1443,38,0,154
1988,1444,270,0,154
1988,1447,272,0,154
1988,1448,283,0,154
1988,1449,120,0,154
1988,1450,409,0,154
1988,1451,330,0,154
1988,1452,277,0,154
1988,1453,331,0,154
1988,1455,379,0,154
1988,1456,410,0,154
1988,1457,380,0,154
1988,1458,281,0,154
1988,1460,411,0,154
1988,1461,319,0,154
1988,1462,332,0,154
1988,1463,32,0,154
1988,1464,412,0,154
1989,1102,1,0,154
1989,1103,2,0,154
1989,1104,3,0,154
1989,1106,4,0,154
