Season,TeamName,CoachName,FirstDayNum,LastDayNum
1985,Loyola-Chicago,gene_sullivan,0,154
1985,MD E Shore,howie_evans,0,154
1985,MS Valley St,lafayette_stribling,0,154
1985,MTSU,bruce_stewart,0,154
1985,Maine,skip_chappelle,0,154
1985,Manhattan,gordon_chiesa,0,154
1985,Marist,matt_furjanic,0,154
1985,Marquette,rick_majerus,0,154
1985,Marshall,rick_huckabay,0,154
1985,Maryland,lefty_driesell,0,154
1985,Massachusetts,ron_gerlufsen,0,154
1985,McNeese St,glenn_duhon,0,154
1985,Memphis,dana_kirk,0,154
1985,Mercer,bill_bibb,0,154
1985,Miami OH,jerry_peirson,0,154
1985,Michigan,bill_frieder,0,154
1985,Michigan St,jud_heathcote,0,154
1985,Minnesota,jim_dutcher,0,154
1985,Mississippi,lee_hunt,0,154
1985,Mississippi St,bob_boyd,0,154
1985,Missouri,norm_stewart,0,154
1985,Missouri St,charles_spoonhour,0,154
1985,Monmouth NJ,ron_kornegay,0,154
1985,Montana,mike_montgomery,0,154
1985,Montana St,stu_starner,0,154
1985,Morehead St,wayne_martin,0,154
1985,Morgan St,thomas_dean,0,37
1985,Morgan St,nathaniel_mcmillian,38,154
1985,Murray St,ronald_greene,0,154
1985,N Illinois,john_mcdougal,0,154
1985,NC A&T,don_corbett,0,154
1985,NC State,jim_valvano,0,154
1985,Navy,paul_evans,0,154
1985,Nebraska,moe_iba,0,154
1985,Nevada,sonny_allen,0,154
1985,New Hampshire,gerry_friel,0,154
1985,New Mexico,gary_colson,0,154
1985,New Mexico St,weldon_drew,0,154
1985,New Orleans,don_smith,0,154
1985,Niagara,pete_lonergan,0,154
1985,Nicholls St,gordon_stauffer,0,154
1985,North Carolina,dean_smith,0,154
1985,North Texas,tommy_newman,0,154
1985,Northeastern,jim_calhoun,0,154
1985,Northern Arizona,jay_arnote,0,154
1985,Northern Iowa,jim_berry,0,154
1985,Northwestern,rich_falk,0,154
1985,Northwestern LA,wayne_yates,0,154
1985,Notre Dame,digger_phelps,0,154
1985,Ohio,danny_nee,0,154
1985,Ohio St,eldon_miller,0,154
1985,Okla City,abe_lemons,0,154
1985,Oklahoma,billy_tubbs,0,154
1985,Oklahoma St,paul_hansen,0,154
1985,Old Dominion,paul_webb,0,154
1985,Oral Roberts,dick_acres,0,154
1985,Oregon,don_monson,0,154
1985,Oregon St,ralph_miller,0,154
1985,Pacific,tom_o'neill,0,154
1985,Penn,craig_littlepage,0,154
1985,Penn St,bruce_parkhill,0,154
1985,Pepperdine,jim_harrick,0,154
1985,Pittsburgh,roy_chipman,0,154
1985,Portland,jack_avina,0,154
1985,Prairie View,jim_duplantier,0,154
1985,Princeton,pete_carril,0,154
1985,Providence,joseph_mullaney,0,154
1985,Purdue,gene_keady,0,154
1985,Radford,joe_davis,0,154
1985,Rhode Island,brendan_malone,0,154
1985,Rice,tommy_suitts,0,154
1985,Richmond,dick_tarrant,0,154
1985,Rider,john_carpenter,0,154
1985,Robert Morris,jarrett_durham,0,154
1985,Rutgers,tom_young,0,154
1985,S Carolina St,chico_caldwell,0,154
1985,S Illinois,allen_van_winkle,0,154
1985,SE Louisiana,newton_chelette,0,154
1985,SMU,dave_bliss,0,154
1985,Samford,mel_hankinson,0,154
1985,San Diego,hank_egan,0,154
1985,San Diego St,smokey_gaines,0,154
1985,San Jose St,bill_berry,0,154
1985,Santa Clara,carroll_williams,0,154
1985,Seton Hall,p_j_carlesimo,0,154
1985,Siena,john_griffin,0,154
1985,South Alabama,mike_hanks,0,154
1985,South Carolina,bill_e_foster,0,154
1985,South Florida,lee_rose,0,154
1985,Southern Miss,m_k_turk,0,154
1985,Southern Univ,robert_hopkins,0,154
1985,St Bonaventure,jim_j_o'brien,0,154
1985,St Francis NY,bob_valvano,0,154
1985,St Francis PA,kevin_porter,0,154
1985,St John's,lou_carnesecca,0,154
1985,St Joseph's PA,jim_boyle,0,154
1985,St Louis,rich_grawer,0,154
1985,St Mary's CA,bill_oates,0,154
1985,St Peter's,bob_dukiet,0,154
1985,Stanford,tom_davis,0,154
1985,Stetson,glenn_wilkes,0,154
1985,Syracuse,jim_boeheim,0,154
1985,TCU,jim_killingsworth,0,154
1985,TX Southern,robert_moreland,0,154
1985,Temple,john_chaney,0,154
1985,Tennessee,don_devoe,0,154
1985,Tennessee St,edward_martin,0,49
1985,Tennessee St,ed_meyers,50,154
1985,Tennessee Tech,tom_deaton,0,154
1985,Texas,bob_weltlich,0,154
1985,Texas A&M,shelby_metcalf,0,154
1985,Texas St,celester_collier,0,154
1985,Texas Tech,gerald_myers,0,154
1985,Toledo,bob_nichols,0,154
1985,Towson,terry_truax,0,154
1985,Tulane,ned_fowler,0,154
1985,Tulsa,nolan_richardson_jr,0,154
1985,UAB,gene_bartow,0,154
1985,UC Irvine,bill_mulligan,0,154
1985,UC Santa Barbara,jerry_pimm,0,154
1985,UCF,chuck_machock,0,154
1985,UCLA,walt_hazzard,0,154
1985,ULM,mike_vining,0,154
1985,UNC Wilmington,mel_gibson,0,154
1985,UNLV,jerry_tarkanian,0,154
1985,USC,stan_morrison,0,154
1985,UT Arlington,bob_snake_legrand,0,154
1985,UT San Antonio,don_eddy,0,154
1985,UTEP,don_haskins,0,154
1985,UTRGV,lon_kruger,0,154
1985,Utah,lynn_archibald,0,154
1985,Utah St,rod_tueller,0,154
1985,Utica,larry_costello,0,154
1985,VCU,j_d_barnett,0,154
1985,VMI,marty_fletcher,0,154
1985,Valparaiso,tom_smith,0,154
1985,Vanderbilt,c_m_newton,0,154
1985,Vermont,bill_whitmore,0,154
1985,Villanova,rollie_massimino,0,154
1985,Virginia,terry_holland,0,154
1985,Virginia Tech,charles_moir,0,154
1985,W Carolina,steve_cottrell,0,154
1985,W Illinois,jack_margenthaler,0,154
1985,W Michigan,vern_payne,0,154
1985,W Texas A&M,gary_moss,0,154
1985,WI Green Bay,dick_lien,0,154
1985,WKU,clem_haskins,0,154
1985,Wagner,neil_kennett,0,154
1985,Wake Forest,carl_tacy,0,154
1985,Washington,marv_harshman,0,154
1985,Washington St,len_stevens,0,154
1985,Weber St,neil_mccarthy,0,154
1985,West Virginia,gale_catlett,0,154
1985,Wichita St,gene_smithson,0,154
1985,William & Mary,barry_parkhill,0,154
1985,Wisconsin,steve_yoder,0,154
1985,Wyoming,jim_brandenburg,0,154
1985,Xavier,bob_staak,0,154
1985,Yale,tom_brennan,0,154
1985,Youngstown St,mike_rice_sr,0,154
1986,Air Force,reggie_minton,0,154
1986,Akron,bob_huggins,0,154
1986,Alabama,wimp_sanderson,0,154
1986,Alabama St,james_oliver,0,154
1986,Alcorn St,davey_whitney,0,154
1986,Alliant Intl,gary_zarecky,0,154
1986,American Univ,ed_tapscott,0,154
1986,Appalachian St,kevin_cantwell,0,154
1986,Arizona,lute_olson,0,154
1986,Arizona St,steve_patterson,0,154
1986,Ark Little Rock,mike_newell,0,154
1986,Arkansas,nolan_richardson_jr,0,154
1986,Arkansas St,nelson_catalina,0,154
1986,Army,les_wothke,0,154
1986,Auburn,sonny_smith,0,154
1986,Augusta,marvin_vanover,0,154
1986,Austin Peay,lake_kelly,0,154
1986,BYU,ladell_andersen,0,154
1986,Ball St,al_brown,0,154
1986,Baylor,gene_iba,0,154
1986,Bethune-Cookman,cy_mcclairen,0,154
1986,Boise St,bobby_dye,0,154
1986,Boston College,gary_williams,0,154
1986,Boston Univ,mike_jarvis,0,154
1986,Bowling Green,john_weinert,0,154
1986,Bradley,dick_versace,0,154
1986,Brooklyn,mark_reiner,0,154
1986,Brown,mike_cingiser,0,154
1986,Bucknell,charles_woollum,0,154
1986,Butler,joe_sexson,0,154
1986,C Michigan,charlie_coles,0,154
1986,CS Fullerton,george_mcquarn,0,154
1986,California,lou_campanelli,0,154
1986,Campbell,billy_lee,0,154
1986,Canisius,nick_macarchuk,0,154
1986,Centenary,tommy_canterbury,0,154
1986,Charleston So,tommy_gaither,0,154
1986,Charlotte,jeff_mullins,0,154
1986,Chattanooga,mack_mccarthy,0,154
1986,Chicago St,bob_hallberg,0,154
1986,Cincinnati,tony_yates,0,154
1986,Citadel,randy_nesbit,0,154
1986,Clemson,cliff_ellis,0,154
1986,Cleveland St,kevin_mackey,0,154
1986,Colgate,tony_relvas,0,154
1986,Colorado,tom_apke,0,154
1986,Colorado St,tony_mcandrews,0,154
1986,Columbia,wayne_szoke,0,154
1986,Connecticut,dom_perno,0,154
1986,Coppin St,john_bates,0,154
1986,Cornell,tom_miller,0,154
1986,Creighton,tony_barone,0,154
1986,Dartmouth,paul_cormier,0,154
1986,Davidson,bobby_hussey,0,154
1986,Dayton,don_donoher,0,154
1986,DePaul,joey_meyer,0,154
1986,Delaware,steve_steinwedel,0,154
1986,Delaware St,marshall_emery,0,154
1986,Detroit,don_sicko,0,154
1986,Drake,gary_garner,0,154
1986,Drexel,eddie_burke,0,154
1986,Duke,mike_krzyzewski,0,154
1986,Duquesne,jim_satalin,0,154
1986,E Illinois,rick_samuels,0,154
1986,E Kentucky,max_good,0,154
1986,E Michigan,jim_boyce,0,79
1986,E Michigan,ben_braun,80,154
1986,E Washington,joe_folda,0,154
1986,ETSU,les_robinson,0,154
1986,East Carolina,charlie_harrison,0,154
1986,Evansville,jim_crews,0,154
1986,F Dickinson,tom_green,0,154
1986,Fairfield,mitch_buonaguro,0,154
1986,Florida,norm_sloan,0,154
1986,Florida A&M,willie_booker,0,154
1986,Florida St,joe_williams,0,154
1986,Fordham,thomas_penders,0,154
1986,Fresno St,tiny_grant,0,154
1986,Furman,butch_estes,0,154
1986,G Washington,john_kuester,0,154
1986,Ga Southern,frank_kerns,0,154
1986,George Mason,joe_harrington,0,154
1986,Georgetown,john_thompson_jr,0,154
1986,Georgia,hugh_durham,0,154
1986,Georgia St,bob_reinhart,0,154
1986,Georgia Tech,bobby_cremins,0,154
1986,Gonzaga,dan_fitzgerald,0,154
1986,Grambling,fred_hobdy,0,154
1986,Hardin-Simmons,dick_danford,0,154
1986,Hartford,jack_phelan,0,154
1986,Harvard,peter_roby,0,154
1986,Hawaii,frank_arnold,0,154
1986,Hofstra,dick_berg,0,154
1986,Holy Cross,george_blaney,0,154
1986,Houston,guy_lewis,0,154
1986,Houston Chr,tommy_jones,0,154
1986,Howard,a_b_williamson,0,154
1986,IL Chicago,willie_little,0,154
1986,Idaho,bill_trumbo,0,154
1986,Idaho St,jim_boutin,0,154
1986,Illinois,lou_henson,0,154
1986,Illinois St,bob_donewald,0,154
1986,Indiana,bob_knight,0,154
1986,Indiana St,ronald_greene,0,154
1986,Iona,pat_kennedy,0,154
1986,Iowa,george_raveling,0,154
1986,Iowa St,johnny_orr,0,154
1986,Jackson St,paul_covington,0,154
1986,Jacksonville,bob_wenzel,0,154
1986,James Madison,john_thurston,0,154
1986,Kansas,larry_brown,0,154
1986,Kansas St,jack_hartman,0,154
1986,Kent,jim_mcdonald,0,154
1986,Kentucky,eddie_sutton,0,154
1986,LIU Brooklyn,paul_lizzo,0,154
1986,LSU,dale_brown,0,154
1986,La Salle,lefty_ervin,0,154
1986,Lafayette,butch_van_breda_kolff,0,154
1986,Lamar,pat_foster,0,154
1986,Lehigh,fran_mccaffery,0,154
1986,Long Beach St,ron_palmer,0,154
1986,Louisiana,bobby_paschal,0,154
1986,Louisiana Tech,tommy_joe_eagles,0,154
1986,Louisville,denny_crum,0,154
1986,Loy Marymount,paul_westhead,0,154
1986,Loyola MD,mark_amatucci,0,154
1986,Loyola-Chicago,gene_sullivan,0,154
1986,MD E Shore,howie_evans,0,154
1986,MS Valley St,lafayette_stribling,0,154
1986,MTSU,bruce_stewart,0,154
1986,Maine,skip_chappelle,0,154
1986,Manhattan,tom_sullivan,0,154
1986,Marist,matt_furjanic,0,154
1986,Marquette,rick_majerus,0,154
1986,Marshall,rick_huckabay,0,154
1986,Maryland,lefty_driesell,0,154
1986,Massachusetts,ron_gerlufsen,0,154
1986,McNeese St,glenn_duhon,0,154
1986,Memphis,dana_kirk,0,154
1986,Mercer,bill_bibb,0,154
1986,Miami FL,bill_c_foster,0,154
1986,Miami OH,jerry_peirson,0,154
1986,Michigan,bill_frieder,0,154
1986,Michigan St,jud_heathcote,0,154
1986,Minnesota,jim_dutcher,0,91
1986,Minnesota,jimmy_williams,92,154
1986,Mississippi,lee_hunt,0,154
1986,Mississippi St,bob_boyd,0,154
1986,Missouri,norm_stewart,0,154
1986,Missouri St,charles_spoonhour,0,154
1986,Monmouth NJ,ron_kornegay,0,154
1986,Montana,mike_montgomery,0,154
1986,Montana St,stu_starner,0,154
1986,Morehead St,wayne_martin,0,154
1986,Morgan St,nathaniel_frazier,0,154
1986,Murray St,steve_newton,0,154
1986,N Illinois,john_mcdougal,0,154
1986,NC A&T,don_corbett,0,154
1986,NC State,jim_valvano,0,154
1986,Navy,paul_evans,0,154
1986,Nebraska,moe_iba,0,154
1986,Nevada,sonny_allen,0,154
1986,New Hampshire,gerry_friel,0,154
1986,New Mexico,gary_colson,0,154
1986,New Mexico St,neil_mccarthy,0,154
1986,New Orleans,benny_dees,0,154
1986,Niagara,andy_walker,0,154
1986,Nicholls St,gordon_stauffer,0,154
1986,North Carolina,dean_smith,0,154
1986,North Texas,tommy_newman,0,154
1986,Northeastern,jim_calhoun,0,154
1986,Northern Arizona,jay_arnote,0,154
1986,Northern Iowa,jim_berry,0,154
1986,Northwestern,rich_falk,0,154
1986,Northwestern LA,don_beasley,0,154
1986,Notre Dame,digger_phelps,0,154
1986,Ohio,danny_nee,0,154
1986,Ohio St,eldon_miller,0,154
1986,Oklahoma,billy_tubbs,0,154
1986,Oklahoma St,paul_hansen,0,154
1986,Old Dominion,tom_young,0,154
1986,Oral Roberts,ted_owens,0,154
1986,Oregon,don_monson,0,154
1986,Oregon St,ralph_miller,0,154
1986,Pacific,tom_o'neill,0,154
1986,Penn,tom_schneider,0,154
1986,Penn St,bruce_parkhill,0,154
1986,Pepperdine,jim_harrick,0,154
1986,Pittsburgh,roy_chipman,0,154
1986,Portland,jack_avina,0,154
1986,Prairie View,jim_duplantier,0,154
1986,Princeton,pete_carril,0,154
1986,Providence,rick_pitino,0,154
1986,Purdue,gene_keady,0,154
1986,Radford,joe_davis,0,154
1986,Rhode Island,brendan_malone,0,154
1986,Rice,tommy_suitts,0,154
1986,Richmond,dick_tarrant,0,154
1986,Rider,john_carpenter,0,154
1986,Robert Morris,jarrett_durham,0,154
1986,Rutgers,craig_littlepage,0,154
1986,S Carolina St,chico_caldwell,0,154
1986,S Illinois,rich_herrin,0,154
1986,SE Louisiana,newton_chelette,0,154
1986,SMU,dave_bliss,0,154
1986,Samford,mel_hankinson,0,154
1986,San Diego,hank_egan,0,154
1986,San Diego St,smokey_gaines,0,154
1986,San Francisco,jim_brovelli,0,154
1986,San Jose St,bill_berry,0,154
1986,Santa Clara,carroll_williams,0,154
1986,Seton Hall,p_j_carlesimo,0,154
1986,Siena,john_griffin,0,154
1986,South Alabama,mike_hanks,0,154
1986,South Carolina,bill_e_foster,0,154
1986,South Florida,lee_rose,0,154
1986,Southern Miss,m_k_turk,0,154
1986,Southern Univ,robert_hopkins,0,154
1986,St Bonaventure,jim_j_o'brien,0,154
1986,St Francis NY,bob_valvano,0,154
1986,St Francis PA,kevin_porter,0,154
1986,St John's,lou_carnesecca,0,154
1986,St Joseph's PA,jim_boyle,0,154
1986,St Louis,rich_grawer,0,154
1986,St Mary's CA,bill_oates,0,154
1986,St Peter's,bob_dukiet,0,154
1986,Stanford,tom_davis,0,154
1986,Stetson,glenn_wilkes,0,154
1986,Syracuse,jim_boeheim,0,154
1986,TCU,jim_killingsworth,0,154
1986,TX Southern,robert_moreland,0,154
1986,Temple,john_chaney,0,154
1986,Tennessee,don_devoe,0,154
1986,Tennessee St,larry_reid,0,154
1986,Tennessee Tech,tom_deaton,0,154
1986,Texas,bob_weltlich,0,154
1986,Texas A&M,shelby_metcalf,0,154
1986,Texas St,celester_collier,0,154
1986,Texas Tech,gerald_myers,0,154
1986,Toledo,bob_nichols,0,154
1986,Towson,terry_truax,0,154
1986,Tulsa,j_d_barnett,0,154
1986,UAB,gene_bartow,0,154
1986,UC Irvine,bill_mulligan,0,154
1986,UC Santa Barbara,jerry_pimm,0,154
1986,UCF,phil_carter,0,154
1986,UCLA,walt_hazzard,0,154
1986,ULM,mike_vining,0,154
1986,UNC Wilmington,mel_gibson,0,154
1986,UNLV,jerry_tarkanian,0,154
1986,USC,stan_morrison,0,154
1986,UT Arlington,bob_snake_legrand,0,154
1986,UT San Antonio,don_eddy,0,94
1986,UT San Antonio,larry_gatewood,95,154
1986,UTEP,don_haskins,0,154
1986,UTRGV,lon_kruger,0,154
1986,Utah,lynn_archibald,0,154
1986,Utah St,rod_tueller,0,154
1986,Utica,larry_costello,0,154
1986,VCU,mike_pollio,0,154
1986,VMI,marty_fletcher,0,154
1986,Valparaiso,tom_smith,0,154
1986,Vanderbilt,c_m_newton,0,154
1986,Vermont,bill_whitmore,0,154
1986,Villanova,rollie_massimino,0,154
1986,Virginia,terry_holland,0,154
1986,Virginia Tech,charles_moir,0,154
1986,W Carolina,steve_cottrell,0,154
1986,W Illinois,jack_margenthaler,0,154
1986,W Michigan,vern_payne,0,154
1986,W Texas A&M,gary_moss,0,154
1986,WI Green Bay,dick_bennett,0,154
1986,WKU,clem_haskins,0,154
1986,Wagner,neil_kennett,0,154
1986,Wake Forest,bob_staak,0,154
1986,Washington,andy_russo,0,154
1986,Washington St,len_stevens,0,154
1986,Weber St,larry_farmer,0,154
1986,West Virginia,gale_catlett,0,154
1986,Wichita St,gene_smithson,0,154
1986,William & Mary,barry_parkhill,0,154
1986,Wisconsin,steve_yoder,0,154
1986,Wyoming,jim_brandenburg,0,154
1986,Xavier,pete_gillen,0,154
1986,Yale,tom_brennan,0,154
1986,Youngstown St,mike_rice_sr,0,154
1987,Air Force,reggie_minton,0,154
1987,Akron,bob_huggins,0,154
1987,Alabama,wimp_sanderson,0,154
1987,Alabama St,james_oliver,0,154
1987,Alcorn St,davey_whitney,0,154
1987,Alliant Intl,gary_zarecky,0,154
1987,American Univ,ed_tapscott,0,154
1987,Appalachian St,tom_apke,0,154
1987,Arizona,lute_olson,0,154
1987,Arizona St,steve_patterson,0,154
1987,Ark Little Rock,mike_newell,0,154
1987,Arkansas,nolan_richardson_jr,0,154
1987,Arkansas St,nelson_catalina,0,154
1987,Armstrong St,renny_bryner,0,154
1987,Army,les_wothke,0,154
1987,Auburn,sonny_smith,0,154
1987,Augusta,neal_cody,0,154
1987,Austin Peay,lake_kelly,0,154
1987,BYU,ladell_andersen,0,154
1987,Ball St,al_brown,0,154
1987,Baylor,gene_iba,0,154
1987,Bethune-Cookman,cy_mcclairen,0,154
1987,Boise St,bobby_dye,0,154
1987,Boston College,jim_j_o'brien,0,154
1987,Boston Univ,mike_jarvis,0,154
1987,Bowling Green,jim_larranaga,0,154
1987,Bradley,stan_albeck,0,154
1987,Brooklyn,mark_reiner,0,154
1987,Brown,mike_cingiser,0,154
1987,Bucknell,charles_woollum,0,154
1987,Butler,joe_sexson,0,154
1987,C Michigan,charlie_coles,0,154
1987,CS Fullerton,george_mcquarn,0,154
1987,California,lou_campanelli,0,154
1987,Campbell,billy_lee,0,154
1987,Canisius,nick_macarchuk,0,154
1987,Centenary,tommy_canterbury,0,154
1987,Central Conn,bill_detrick,0,154
1987,Charleston So,tommy_gaither,0,154
1987,Charlotte,jeff_mullins,0,154
1987,Chattanooga,mack_mccarthy,0,154
1987,Chicago St,bob_hallberg,0,154
1987,Cincinnati,tony_yates,0,154
1987,Citadel,randy_nesbit,0,154
1987,Clemson,cliff_ellis,0,154
1987,Cleveland St,kevin_mackey,0,154
1987,Coastal Car,russ_bergman,0,154
1987,Colgate,joe_baker,0,154
1987,Colorado,tom_miller,0,154
1987,Colorado St,tony_mcandrews,0,154
1987,Columbia,wayne_szoke,0,154
1987,Connecticut,jim_calhoun,0,154
1987,Coppin St,fang_mitchell,0,154
1987,Cornell,mike_dement,0,154
1987,Creighton,tony_barone,0,154
1987,Dartmouth,paul_cormier,0,154
1987,Davidson,bobby_hussey,0,154
1987,Dayton,don_donoher,0,154
1987,DePaul,joey_meyer,0,154
1987,Delaware,steve_steinwedel,0,154
1987,Delaware St,marshall_emery,0,154
1987,Detroit,don_sicko,0,154
1987,Drake,gary_garner,0,154
1987,Drexel,eddie_burke,0,154
1987,Duke,mike_krzyzewski,0,154
1987,Duquesne,jim_satalin,0,154
1987,E Illinois,rick_samuels,0,154
1987,E Kentucky,max_good,0,154
1987,E Michigan,ben_braun,0,154
1987,E Washington,joe_folda,0,154
1987,ETSU,les_robinson,0,154
1987,East Carolina,charlie_harrison,0,154
1987,Evansville,jim_crews,0,154
1987,F Dickinson,tom_green,0,154
1987,Fairfield,mitch_buonaguro,0,154
1987,Florida,norm_sloan,0,154
1987,Florida A&M,willie_booker,0,154
1987,Florida St,pat_kennedy,0,154
1987,Fordham,bob_quinn,0,154
1987,Fresno St,ron_adams,0,154
1987,Furman,butch_estes,0,154
1987,G Washington,john_kuester,0,154
1987,Ga Southern,frank_kerns,0,154
1987,George Mason,joe_harrington,0,154
1987,Georgetown,john_thompson_jr,0,154
1987,Georgia,hugh_durham,0,154
1987,Georgia St,bob_reinhart,0,154
1987,Georgia Tech,bobby_cremins,0,154
1987,Gonzaga,dan_fitzgerald,0,154
1987,Grambling,robert_hopkins,0,154
1987,Hardin-Simmons,dick_danford,0,154
1987,Hartford,jack_phelan,0,154
1987,Harvard,peter_roby,0,154
1987,Hawaii,frank_arnold,0,154
1987,Hofstra,dick_berg,0,154
1987,Holy Cross,george_blaney,0,154
1987,Houston,pat_foster,0,154
1987,Houston Chr,tommy_jones,0,154
1987,Howard,a_b_williamson,0,154
1987,IL Chicago,willie_little,0,154
1987,Idaho,tim_floyd,0,154
1987,Idaho St,jim_boutin,0,154
1987,Illinois,lou_henson,0,154
1987,Illinois St,bob_donewald,0,154
1987,Indiana,bob_knight,0,154
1987,Indiana St,ronald_greene,0,154
1987,Iona,gary_brokaw,0,154
1987,Iowa,tom_davis,0,154
1987,Iowa St,johnny_orr,0,154
1987,Jackson St,john_prince,0,154
1987,Jacksonville,bob_wenzel,0,154
1987,James Madison,john_thurston,0,154
1987,Kansas,larry_brown,0,154
1987,Kansas St,lon_kruger,0,154
1987,Kent,jim_mcdonald,0,154
1987,Kentucky,eddie_sutton,0,154
1987,LIU Brooklyn,paul_lizzo,0,154
1987,LSU,dale_brown,0,154
1987,La Salle,speedy_morris,0,154
1987,Lafayette,butch_van_breda_kolff,0,154
1987,Lamar,tom_abatemarco,0,154
1987,Lehigh,fran_mccaffery,0,154
1987,Long Beach St,ron_palmer,0,154
1987,Louisiana,marty_fletcher,0,154
